time,numwrites,size
-50.7246376811594,10000000
-1.6914705303874589,4010000000
-1.6494370185026708,8010000000
-3.257429224547211,12010000000
0.8008283315267468,16010000000
-0.7448715920476687,20010000000
-0.6934507429829496,24010000000
-1.8824935569417,28010000000
-0.6604429436885505,32010000000
-0.7085139638444165,36010000000
-2.7429969904421676,40010000000
-2.93379249724563,44010000000
-0.12170273693485524,48010000000
-2.9526686602444214,52010000000
-1.2077329046758738,56010000000
0.027771410435004584,60010000000
-0.33357812324964925,64010000000
0.08856151904464057,68010000000
-3.3702629944087925,72010000000
-0.33819466302940737,76010000000
-0.4413350551835308,80010000000
-2.4930572086011327,84010000000
-0.1589003851672866,88010000000
-0.7894255848161065,92010000000
-0.8043201255306851,96010000000
