time,numwrites,size
-2.8985507246376634,21840000
-0.8843496903287191,8757840000
-0.8922299771337959,17493840000
1.3708654502878341,26229840000
-3.314219580198872,34965840000
0.11550661320247295,43701840000
-0.9120685311161514,52437840000
-0.9087650039089047,61173840000
-0.9405374283138525,69909840000
-0.760680733356945,78645840000
-1.2376049455545028,87381840000
0.7562908534543598,96117840000
-1.1866590904478755,104853840000
-0.8633977988048526,113589840000
-0.8980464658474548,122325840000
-0.8611449526207526,131061840000
-0.4952033727983242,139797840000
-0.9109931657551351,148533840000
-1.0323349511843616,157269840000
-0.8426492623004905,166005840000
-1.2163530548998125,174741840000
-1.0099670678751551,183477840000
-0.9446611070003833,192213840000
-0.93506521129363,200949840000
-5.251447962646389,209685840000
