real,time,numwrites,size
real	0m0.378s,200,1000
real	0m0.809s,200200,1000
real	0m1.576s,400200,1000
real	0m2.350s,600200,1000
real	0m3.225s,800200,1000
real	0m3.907s,1000200,1000
real	0m4.699s,1200200,1000
real	0m5.499s,1400200,1000
real	0m6.259s,1600200,1000
real	0m7.055s,1800200,1000
real	0m7.831s,2000200,1000
real	0m8.615s,2200200,1000
real	0m9.371s,2400200,1000
real	0m10.159s,2600200,1000
real	0m10.971s,2800200,1000
real	0m11.734s,3000200,1000
real	0m12.491s,3200200,1000
real	0m13.335s,3400200,1000
real	0m14.098s,3600200,1000
real	0m14.824s,3800200,1000
real	0m15.618s,4000200,1000
real	0m16.943s,4200200,1000
real	0m17.193s,4400200,1000
real	0m17.982s,4600200,1000
real	0m18.753s,4800200,1000
real	0m19.522s,5000200,1000
real	0m20.298s,5200200,1000
real	0m21.162s,5400200,1000
real	0m21.914s,5600200,1000
real	0m22.649s,5800200,1000
real	0m23.402s,6000200,1000
real	0m24.233s,6200200,1000
real	0m25.003s,6400200,1000
real	0m25.731s,6600200,1000
real	0m26.563s,6800200,1000
real	0m27.391s,7000200,1000
real	0m28.075s,7200200,1000
real	0m29.376s,7400200,1000
real	0m29.667s,7600200,1000
real	0m30.447s,7800200,1000
real	0m31.301s,8000200,1000
real	0m32.085s,8200200,1000
real	0m34.256s,8400200,1000
real	0m34.785s,8600200,1000
real	0m34.347s,8800200,1000
real	0m35.111s,9000200,1000
real	0m35.872s,9200200,1000
real	0m36.666s,9400200,1000
real	0m37.446s,9600200,1000
real	0m40.931s,9800200,1000
