real,time,numwrites,size
real	0m3.815s,853448,1000
real	0m3.809s,857892,1000
real	0m3.959s,862336,1000
real	0m4.275s,866780,1000
real	0m3.891s,871224,1000
real	0m3.899s,875668,1000
real	0m3.992s,880112,1000
real	0m3.940s,884556,1000
real	0m4.009s,889000,1000
real	0m3.963s,893444,1000
real	0m4.007s,897888,1000
real	0m4.027s,902332,1000
real	0m4.357s,906776,1000
real	0m4.065s,911220,1000
real	0m3.218s,915664,1000
real	0m4.079s,920108,1000
real	0m4.106s,924552,1000
real	0m4.165s,928996,1000
real	0m4.192s,933440,1000
real	0m4.222s,937884,1000
real	0m4.172s,942328,1000
real	0m4.378s,946772,1000
real	0m3.698s,951216,1000
real	0m4.252s,955660,1000
real	0m4.336s,960104,1000
real	0m4.297s,964548,1000
real	0m4.322s,968992,1000
real	0m4.329s,973436,1000
real	0m4.348s,977880,1000
real	0m4.090s,982324,1000
real	0m4.428s,986768,1000
real	0m4.408s,991212,1000
real	0m4.417s,995656,1000
