real,time,numwrites,size
real	0m0.002s,200,1000
real	0m0.211s,40200,1000
real	0m0.430s,80200,1000
real	0m0.648s,120200,1000
real	0m0.849s,160200,1000
real	0m1.088s,200200,1000
real	0m1.242s,240200,1000
real	0m1.447s,280200,1000
real	0m1.632s,320200,1000
real	0m1.871s,360200,1000
real	0m2.238s,400200,1000
real	0m2.274s,440200,1000
real	0m2.465s,480200,1000
real	0m2.656s,520200,1000
real	0m2.957s,560200,1000
real	0m3.060s,600200,1000
real	0m3.291s,640200,1000
real	0m3.083s,680200,1000
real	0m3.920s,720200,1000
real	0m3.897s,760200,1000
real	0m4.094s,800200,1000
real	0m4.379s,840200,1000
real	0m4.528s,880200,1000
real	0m4.712s,920200,1000
real	0m5.267s,960200,1000
real	0m0.002s,200,1000
real	0m0.021s,4644,1000
real	0m0.045s,9088,1000
real	0m0.077s,13532,1000
real	0m0.091s,17976,1000
real	0m0.112s,22420,1000
real	0m0.150s,26864,1000
real	0m0.171s,31308,1000
real	0m0.188s,35752,1000
real	0m0.233s,40196,1000
real	0m0.240s,44640,1000
real	0m0.261s,49084,1000
real	0m0.295s,53528,1000
real	0m0.318s,57972,1000
real	0m0.356s,62416,1000
real	0m0.384s,66860,1000
real	0m0.402s,71304,1000
real	0m0.425s,75748,1000
real	0m0.450s,80192,1000
real	0m0.498s,84636,1000
real	0m0.465s,89080,1000
real	0m0.524s,93524,1000
real	0m0.567s,97968,1000
real	0m0.568s,102412,1000
real	0m0.565s,106856,1000
real	0m0.615s,111300,1000
real	0m0.604s,115744,1000
real	0m0.632s,120188,1000
real	0m0.658s,124632,1000
real	0m0.678s,129076,1000
real	0m0.713s,133520,1000
real	0m0.711s,137964,1000
real	0m0.744s,142408,1000
real	0m0.752s,146852,1000
real	0m0.785s,151296,1000
real	0m0.802s,155740,1000
real	0m0.822s,160184,1000
real	0m0.859s,164628,1000
real	0m0.874s,169072,1000
real	0m0.983s,173516,1000
real	0m0.918s,177960,1000
real	0m0.951s,182404,1000
real	0m0.980s,186848,1000
real	0m0.982s,191292,1000
real	0m1.032s,195736,1000
real	0m1.046s,200180,1000
real	0m1.076s,204624,1000
real	0m1.096s,209068,1000
real	0m1.111s,213512,1000
real	0m1.114s,217956,1000
real	0m1.270s,222400,1000
real	0m1.183s,226844,1000
real	0m1.181s,231288,1000
real	0m1.231s,235732,1000
real	0m1.228s,240176,1000
real	0m1.278s,244620,1000
real	0m1.307s,249064,1000
real	0m1.401s,253508,1000
real	0m1.351s,257952,1000
real	0m1.359s,262396,1000
real	0m1.390s,266840,1000
real	0m1.401s,271284,1000
real	0m1.401s,275728,1000
real	0m1.466s,280172,1000
real	0m1.480s,284616,1000
real	0m1.505s,289060,1000
real	0m1.527s,293504,1000
real	0m1.622s,297948,1000
real	0m1.580s,302392,1000
real	0m1.618s,306836,1000
real	0m1.619s,311280,1000
real	0m1.616s,315724,1000
real	0m1.638s,320168,1000
real	0m1.675s,324612,1000
real	0m1.711s,329056,1000
real	0m1.840s,333500,1000
real	0m1.729s,337944,1000
real	0m1.763s,342388,1000
real	0m1.919s,346832,1000
real	0m1.784s,351276,1000
real	0m1.809s,355720,1000
real	0m1.829s,360164,1000
real	0m1.906s,364608,1000
real	0m1.891s,369052,1000
real	0m1.903s,373496,1000
real	0m1.954s,377940,1000
real	0m1.936s,382384,1000
real	0m1.989s,386828,1000
real	0m2.025s,391272,1000
real	0m2.043s,395716,1000
real	0m1.917s,400160,1000
real	0m2.065s,404604,1000
real	0m2.072s,409048,1000
real	0m2.140s,413492,1000
real	0m2.170s,417936,1000
real	0m2.192s,422380,1000
real	0m2.187s,426824,1000
real	0m2.225s,431268,1000
real	0m2.393s,435712,1000
real	0m2.300s,440156,1000
real	0m2.283s,444600,1000
real	0m2.282s,449044,1000
real	0m2.417s,453488,1000
real	0m2.875s,457932,1000
real	0m2.714s,462376,1000
real	0m3.171s,466820,1000
real	0m2.491s,471264,1000
real	0m2.417s,475708,1000
real	0m2.663s,480152,1000
real	0m2.514s,484596,1000
real	0m2.492s,489040,1000
real	0m2.524s,493484,1000
real	0m2.548s,497928,1000
real	0m2.549s,502372,1000
real	0m2.623s,506816,1000
real	0m2.367s,511260,1000
real	0m2.653s,515704,1000
real	0m2.646s,520148,1000
real	0m2.677s,524592,1000
real	0m2.724s,529036,1000
real	0m8.632s,533480,1000
real	0m2.767s,537924,1000
real	0m2.780s,542368,1000
real	0m2.820s,546812,1000
real	0m2.825s,551256,1000
real	0m2.636s,555700,1000
real	0m2.877s,560144,1000
real	0m2.863s,564588,1000
real	0m3.126s,569032,1000
real	0m2.937s,573476,1000
real	0m2.940s,577920,1000
real	0m3.026s,582364,1000
real	0m3.001s,586808,1000
real	0m3.037s,591252,1000
real	0m3.046s,595696,1000
real	0m2.974s,600140,1000
real	0m3.083s,604584,1000
real	0m3.112s,609028,1000
real	0m3.127s,613472,1000
real	0m3.184s,617916,1000
real	0m3.186s,622360,1000
real	0m3.197s,626804,1000
real	0m3.194s,631248,1000
real	0m3.236s,635692,1000
real	0m3.270s,640136,1000
real	0m2.706s,644580,1000
real	0m3.293s,649024,1000
real	0m3.384s,653468,1000
real	0m3.354s,657912,1000
real	0m3.364s,662356,1000
real	0m3.421s,666800,1000
real	0m3.427s,671244,1000
real	0m3.466s,675688,1000
real	0m3.478s,680132,1000
real	0m3.765s,684576,1000
real	0m3.522s,689020,1000
real	0m3.515s,693464,1000
real	0m3.539s,697908,1000
real	0m3.561s,702352,1000
real	0m3.605s,706796,1000
real	0m3.670s,711240,1000
real	0m3.645s,715684,1000
real	0m3.885s,720128,1000
real	0m3.195s,724572,1000
real	0m3.697s,729016,1000
real	0m3.716s,733460,1000
real	0m3.766s,737904,1000
real	0m3.816s,742348,1000
real	0m3.787s,746792,1000
real	0m8.912s,751236,1000
real	0m3.221s,755680,1000
real	0m3.881s,760124,1000
real	0m3.866s,764568,1000
real	0m3.960s,769012,1000
real	0m3.952s,773456,1000
real	0m3.979s,777900,1000
real	0m3.961s,782344,1000
real	0m4.015s,786788,1000
real	0m3.690s,791232,1000
real	0m4.079s,795676,1000
real	0m4.086s,800120,1000
real	0m4.382s,804564,1000
real	0m4.106s,809008,1000
real	0m4.138s,813452,1000
real	0m4.142s,817896,1000
real	0m4.245s,822340,1000
real	0m4.012s,826784,1000
real	0m4.214s,831228,1000
real	0m4.245s,835672,1000
real	0m4.356s,840116,1000
real	0m4.297s,844560,1000
real	0m4.363s,849004,1000
real	0m4.654s,853448,1000
real	0m3.934s,857892,1000
real	0m4.386s,862336,1000
real	0m4.393s,866780,1000
real	0m4.483s,871224,1000
real	0m4.451s,875668,1000
real	0m4.473s,880112,1000
real	0m4.494s,884556,1000
real	0m4.242s,889000,1000
real	0m4.575s,893444,1000
real	0m4.547s,897888,1000
real	0m4.583s,902332,1000
real	0m4.626s,906776,1000
real	0m4.654s,911220,1000
real	0m4.659s,915664,1000
real	0m4.225s,920108,1000
real	0m4.687s,924552,1000
real	0m4.720s,928996,1000
real	0m4.747s,933440,1000
real	0m4.762s,937884,1000
real	0m4.867s,942328,1000
real	0m4.786s,946772,1000
real	0m4.836s,951216,1000
real	0m4.844s,955660,1000
real	0m4.904s,960104,1000
real	0m5.280s,964548,1000
real	0m4.941s,968992,1000
real	0m5.297s,973436,1000
real	0m4.961s,977880,1000
real	0m4.995s,982324,1000
