real,time,numwrites,size
real	0m0.069s,1000000,10
real	0m15.253s,1000000,4010
real	0m30.374s,1000000,8010
real	0m45.496s,1000000,12010
real	1m1.811s,1000000,16010
real	1m15.852s,1000000,20010
real	1m30.850s,1000000,24010
real	1m47.092s,1000000,28010
real	2m0.828s,1000000,32010
real	2m15.636s,1000000,36010
real	2m31.185s,1000000,40010
real	2m46.099s,1000000,44010
real	3m1.590s,1000000,48010
real	3m16.297s,1000000,52010
real	3m30.891s,1000000,56010
real	3m46.852s,1000000,60010
real	4m1.023s,1000000,64010
real	4m16.319s,1000000,68010
real	4m30.424s,1000000,72010
real	4m45.930s,1000000,76010
real	5m0.452s,1000000,80010
real	5m15.075s,1000000,84010
real	5m31.025s,1000000,88010
real	5m44.681s,1000000,92010
real	5m59.434s,1000000,96010
real	0m0.083s,1296000,10
real	0m19.896s,1296000,4010
real	0m40.167s,1296000,8010
real	0m59.480s,1296000,12010
real	1m19.261s,1296000,16010
real	1m38.395s,1296000,20010
real	2m0.176s,1296000,24010
real	2m17.425s,1296000,28010
real	2m37.589s,1296000,32010
real	2m56.114s,1296000,36010
real	3m15.689s,1296000,40010
real	3m35.018s,1296000,44010
real	3m55.055s,1296000,48010
real	4m14.913s,1296000,52010
real	4m32.979s,1296000,56010
real	4m52.675s,1296000,60010
real	5m12.276s,1296000,64010
real	5m30.994s,1296000,68010
real	5m49.152s,1296000,72010
real	6m9.474s,1296000,76010
real	6m28.757s,1296000,80010
real	6m48.168s,1296000,84010
real	7m6.916s,1296000,88010
real	7m26.357s,1296000,92010
real	7m45.169s,1296000,96010
real	0m0.103s,1592000,10
real	0m24.406s,1592000,4010
real	0m49.683s,1592000,8010
real	1m13.178s,1592000,12010
real	1m37.330s,1592000,16010
real	2m2.234s,1592000,20010
real	2m24.697s,1592000,24010
real	2m48.687s,1592000,28010
real	3m12.973s,1592000,32010
real	3m36.321s,1592000,36010
real	4m0.585s,1592000,40010
real	4m24.231s,1592000,44010
real	4m51.118s,1592000,48010
real	5m11.170s,1592000,52010
real	5m34.841s,1592000,56010
real	5m59.143s,1592000,60010
real	6m22.408s,1592000,64010
real	6m46.665s,1592000,68010
real	7m9.151s,1592000,72010
real	7m34.329s,1592000,76010
real	7m56.781s,1592000,80010
real	8m21.311s,1592000,84010
real	8m43.968s,1592000,88010
real	9m8.181s,1592000,92010
real	9m31.877s,1592000,96010
real	0m0.120s,1888000,10
real	0m29.370s,1888000,4010
real	0m58.285s,1888000,8010
real	1m28.407s,1888000,12010
real	1m58.796s,1888000,16010
real	2m23.452s,1888000,20010
real	2m52.232s,1888000,24010
real	3m20.085s,1888000,28010
real	3m48.749s,1888000,32010
real	4m16.507s,1888000,36010
real	4m45.059s,1888000,40010
real	5m13.097s,1888000,44010
real	5m40.421s,1888000,48010
real	6m9.242s,1888000,52010
real	6m48.536s,1888000,56010
real	7m5.340s,1888000,60010
real	7m32.546s,1888000,64010
real	8m1.708s,1888000,68010
real	8m29.250s,1888000,72010
real	8m57.508s,1888000,76010
real	9m25.415s,1888000,80010
real	9m53.624s,1888000,84010
real	10m22.658s,1888000,88010
real	10m49.569s,1888000,92010
real	11m17.600s,1888000,96010
real	0m0.138s,2184000,10
real	0m33.584s,2184000,4010
real	1m6.911s,2184000,8010
real	1m42.490s,2184000,12010
real	2m13.063s,2184000,16010
real	2m47.090s,2184000,20010
real	3m18.450s,2184000,24010
real	3m51.523s,2184000,28010
real	4m23.998s,2184000,32010
real	4m56.445s,2184000,36010
real	5m28.861s,2184000,40010
real	6m7.319s,2184000,44010
real	6m34.216s,2184000,48010
real	7m6.223s,2184000,52010
real	7m39.219s,2184000,56010
real	8m11.671s,2184000,60010
real	8m44.431s,2184000,64010
real	9m16.755s,2184000,68010
real	9m49.053s,2184000,72010
real	10m22.679s,2184000,76010
real	10m52.771s,2184000,80010
real	11m26.260s,2184000,84010
real	11m58.988s,2184000,88010
real	12m32.247s,2184000,92010
real	13m3.860s,2184000,96010
real	0m0.158s,2480000,10
real	0m38.149s,2480000,4010
real	1m16.289s,2480000,8010
real	1m53.666s,2480000,12010
real	2m31.160s,2480000,16010
real	3m8.292s,2480000,20010
real	3m48.833s,2480000,24010
real	4m23.794s,2480000,28010
real	4m59.441s,2480000,32010
real	5m36.209s,2480000,36010
real	6m19.661s,2480000,40010
real	6m50.273s,2480000,44010
real	7m23.708s,2480000,48010
real	8m4.159s,2480000,52010
real	8m40.636s,2480000,56010
real	9m18.220s,2480000,60010
real	9m55.433s,2480000,64010
real	10m32.142s,2480000,68010
real	11m7.711s,2480000,72010
real	11m46.167s,2480000,76010
real	12m38.397s,2480000,80010
real	12m58.392s,2480000,84010
real	13m36.791s,2480000,88010
real	14m12.089s,2480000,92010
real	14m46.352s,2480000,96010
real	0m0.175s,2776000,10
real	0m42.691s,2776000,4010
real	1m27.809s,2776000,8010
real	2m8.678s,2776000,12010
real	2m49.385s,2776000,16010
real	3m40.359s,2776000,20010
real	4m12.525s,2776000,24010
real	4m58.868s,2776000,28010
real	5m35.403s,2776000,32010
real	6m16.643s,2776000,36010
real	6m57.696s,2776000,40010
real	7m38.759s,2776000,44010
real	8m21.166s,2776000,48010
real	9m20.948s,2776000,52010
real	9m43.421s,2776000,56010
real	10m25.288s,2776000,60010
real	11m5.398s,2776000,64010
real	11m47.754s,2776000,68010
real	12m28.580s,2776000,72010
real	13m39.596s,2776000,76010
real	13m49.998s,2776000,80010
real	14m30.184s,2776000,84010
real	15m10.743s,2776000,88010
real	15m49.527s,2776000,92010
real	16m28.162s,2776000,96010
real	0m0.195s,3072000,10
real	0m47.308s,3072000,4010
real	1m34.574s,3072000,8010
real	2m22.051s,3072000,12010
real	3m7.455s,3072000,16010
real	3m53.594s,3072000,20010
real	4m39.455s,3072000,24010
real	5m25.221s,3072000,28010
real	6m10.744s,3072000,32010
real	6m55.892s,3072000,36010
real	7m38.173s,3072000,40010
real	8m28.386s,3072000,44010
real	9m13.677s,3072000,48010
real	10m20.768s,3072000,52010
real	10m45.741s,3072000,56010
real	11m32.345s,3072000,60010
real	12m24.616s,3072000,64010
real	13m3.307s,3072000,68010
real	13m47.926s,3072000,72010
real	14m31.827s,3072000,76010
real	15m15.279s,3072000,80010
real	15m58.435s,3072000,84010
real	16m41.955s,3072000,88010
real	17m27.348s,3072000,92010
real	18m8.997s,3072000,96010
real	0m0.212s,3368000,10
real	0m51.880s,3368000,4010
real	1m43.494s,3368000,8010
real	2m34.361s,3368000,12010
real	3m25.331s,3368000,16010
real	4m15.493s,3368000,20010
real	5m6.309s,3368000,24010
real	6m2.629s,3368000,28010
real	6m47.082s,3368000,32010
real	7m36.857s,3368000,36010
real	8m27.323s,3368000,40010
real	9m22.765s,3368000,44010
real	10m7.159s,3368000,48010
real	10m58.725s,3368000,52010
real	11m47.494s,3368000,56010
real	12m37.368s,3368000,60010
real	13m28.158s,3368000,64010
real	14m17.345s,3368000,68010
real	15m2.332s,3368000,72010
real	15m52.403s,3368000,76010
real	16m40.381s,3368000,80010
real	17m31.433s,3368000,84010
real	18m16.599s,3368000,88010
real	19m3.818s,3368000,92010
real	19m54.206s,3368000,96010
real	0m0.230s,3664000,10
real	0m56.388s,3664000,4010
real	1m52.402s,3664000,8010
real	2m50.043s,3664000,12010
real	3m43.683s,3664000,16010
real	4m49.942s,3664000,20010
real	5m37.776s,3664000,24010
real	6m27.406s,3664000,28010
real	7m23.757s,3664000,32010
real	8m17.305s,3664000,36010
real	9m12.271s,3664000,40010
real	10m5.829s,3664000,44010
real	11m0.788s,3664000,48010
real	11m54.600s,3664000,52010
real	12m49.935s,3664000,56010
real	13m44.668s,3664000,60010
real	14m38.151s,3664000,64010
real	15m28.386s,3664000,68010
real	16m20.231s,3664000,72010
real	17m13.343s,3664000,76010
real	18m6.532s,3664000,80010
real	18m56.614s,3664000,84010
real	19m48.251s,3664000,88010
real	20m42.545s,3664000,92010
real	21m33.599s,3664000,96010
real	0m0.249s,3960000,10
real	1m0.979s,3960000,4010
real	2m1.908s,3960000,8010
real	3m1.702s,3960000,12010
real	4m1.758s,3960000,16010
real	5m0.273s,3960000,20010
real	5m59.560s,3960000,24010
real	6m58.517s,3960000,28010
real	7m57.808s,3960000,32010
real	8m58.770s,3960000,36010
real	9m56.687s,3960000,40010
real	10m54.588s,3960000,44010
real	11m54.847s,3960000,48010
real	13m2.216s,3960000,52010
real	13m51.249s,3960000,56010
real	14m47.819s,3960000,60010
real	15m44.438s,3960000,64010
real	16m40.091s,3960000,68010
real	17m37.460s,3960000,72010
real	18m34.720s,3960000,76010
real	19m30.148s,3960000,80010
real	20m26.089s,3960000,84010
real	21m23.156s,3960000,88010
real	22m18.459s,3960000,92010
real	23m33.142s,3960000,96010
real	0m0.267s,4256000,10
real	1m5.481s,4256000,4010
real	2m14.836s,4256000,8010
real	3m15.556s,4256000,12010
real	4m19.503s,4256000,16010
real	5m26.763s,4256000,20010
real	6m26.998s,4256000,24010
real	7m48.794s,4256000,28010
real	8m34.096s,4256000,32010
real	9m36.556s,4256000,36010
real	10m56.224s,4256000,40010
real	11m43.527s,4256000,44010
real	12m46.534s,4256000,48010
real	13m49.621s,4256000,52010
real	14m51.116s,4256000,56010
real	15m51.848s,4256000,60010
real	16m53.412s,4256000,64010
real	18m6.451s,4256000,68010
real	18m53.118s,4256000,72010
real	19m53.843s,4256000,76010
real	20m53.714s,4256000,80010
real	21m55.358s,4256000,84010
real	22m53.896s,4256000,88010
real	23m55.624s,4256000,92010
real	25m16.222s,4256000,96010
real	0m0.287s,4552000,10
real	1m10.096s,4552000,4010
real	2m19.618s,4552000,8010
real	3m29.032s,4552000,12010
real	4m37.349s,4552000,16010
real	5m45.445s,4552000,20010
real	6m52.793s,4552000,24010
real	8m1.035s,4552000,28010
real	9m9.167s,4552000,32010
real	10m15.996s,4552000,36010
real	11m24.306s,4552000,40010
real	12m32.552s,4552000,44010
real	13m40.192s,4552000,48010
real	14m45.885s,4552000,52010
real	15m50.918s,4552000,56010
real	16m55.750s,4552000,60010
real	18m2.969s,4552000,64010
real	20m17.297s,4552000,68010
real	20m8.655s,4552000,72010
real	21m37.244s,4552000,76010
real	22m19.138s,4552000,80010
real	23m25.096s,4552000,84010
real	24m27.615s,4552000,88010
real	25m33.098s,4552000,92010
real	26m37.279s,4552000,96010
real	0m0.304s,4848000,10
real	1m14.718s,4848000,4010
real	2m29.016s,4848000,8010
real	3m42.332s,4848000,12010
real	5m4.991s,4848000,16010
real	6m7.312s,4848000,20010
real	7m19.427s,4848000,24010
real	8m32.482s,4848000,28010
real	9m45.076s,4848000,32010
real	11m7.265s,4848000,36010
real	12m9.926s,4848000,40010
real	13m21.487s,4848000,44010
real	14m32.381s,4848000,48010
real	15m41.933s,4848000,52010
real	16m49.868s,4848000,56010
real	18m0.235s,4848000,60010
real	19m9.372s,4848000,64010
real	20m18.251s,4848000,68010
real	21m26.498s,4848000,72010
real	22m35.177s,4848000,76010
real	24m11.156s,4848000,80010
real	25m43.196s,4848000,84010
real	26m1.837s,4848000,88010
real	27m5.789s,4848000,92010
real	28m20.336s,4848000,96010
real	0m0.327s,5144000,10
real	1m19.359s,5144000,4010
real	2m40.240s,5144000,8010
real	4m1.910s,5144000,12010
real	5m13.381s,5144000,16010
real	6m30.004s,5144000,20010
real	7m46.335s,5144000,24010
real	9m4.230s,5144000,28010
real	10m21.079s,5144000,32010
real	11m36.864s,5144000,36010
real	12m54.050s,5144000,40010
real	14m8.900s,5144000,44010
real	15m23.439s,5144000,48010
real	16m36.986s,5144000,52010
real	18m25.864s,5144000,56010
real	19m5.589s,5144000,60010
real	20m17.642s,5144000,64010
real	21m30.199s,5144000,68010
real	22m43.758s,5144000,72010
real	23m56.702s,5144000,76010
real	26m3.264s,5144000,80010
real	26m22.390s,5144000,84010
real	27m35.607s,5144000,88010
real	28m47.599s,5144000,92010
real	30m0.774s,5144000,96010
real	0m0.344s,5440000,10
real	1m23.822s,5440000,4010
real	2m49.006s,5440000,8010
real	4m9.581s,5440000,12010
real	5m40.520s,5440000,16010
real	6m52.607s,5440000,20010
real	8m19.594s,5440000,24010
real	9m34.944s,5440000,28010
real	10m55.417s,5440000,32010
real	12m17.467s,5440000,36010
real	13m37.653s,5440000,40010
real	14m55.819s,5440000,44010
real	16m14.394s,5440000,48010
real	17m33.235s,5440000,52010
real	18m49.990s,5440000,56010
real	20m7.337s,5440000,60010
real	21m24.729s,5440000,64010
real	22m43.811s,5440000,68010
real	23m59.781s,5440000,72010
real	25m15.925s,5440000,76010
real	27m26.517s,5440000,80010
real	27m49.397s,5440000,84010
real	29m7.215s,5440000,88010
real	30m25.402s,5440000,92010
real	31m41.458s,5440000,96010
real	0m0.359s,5736000,10
real	1m28.185s,5736000,4010
real	2m55.795s,5736000,8010
real	4m22.917s,5736000,12010
real	5m48.950s,5736000,16010
real	7m11.488s,5736000,20010
real	8m40.639s,5736000,24010
real	10m6.410s,5736000,28010
real	11m31.633s,5736000,32010
real	12m57.061s,5736000,36010
real	14m20.578s,5736000,40010
real	15m43.001s,5736000,44010
real	17m7.021s,5736000,48010
real	18m29.602s,5736000,52010
real	19m50.208s,5736000,56010
real	22m31.147s,5736000,60010
real	22m31.600s,5736000,64010
real	23m56.949s,5736000,68010
real	25m16.744s,5736000,72010
real	26m38.712s,5736000,76010
real	27m58.419s,5736000,80010
real	29m18.848s,5736000,84010
real	30m42.158s,5736000,88010
real	32m2.492s,5736000,92010
real	33m53.001s,5736000,96010
real	0m0.377s,6032000,10
real	1m35.003s,6032000,4010
real	3m4.917s,6032000,8010
real	4m37.030s,6032000,12010
real	6m7.133s,6032000,16010
real	7m36.810s,6032000,20010
real	9m12.445s,6032000,24010
real	10m36.666s,6032000,28010
real	12m7.518s,6032000,32010
real	13m37.366s,6032000,36010
real	15m4.003s,6032000,40010
real	16m30.737s,6032000,44010
real	18m3.337s,6032000,48010
real	19m24.720s,6032000,52010
real	20m51.145s,6032000,56010
real	22m20.916s,6032000,60010
real	23m42.308s,6032000,64010
real	25m5.844s,6032000,68010
real	26m32.305s,6032000,72010
real	27m56.926s,6032000,76010
real	29m22.635s,6032000,80010
real	30m48.615s,6032000,84010
real	32m14.455s,6032000,88010
real	33m38.589s,6032000,92010
real	35m4.660s,6032000,96010
real	0m0.396s,6328000,10
real	1m37.646s,6328000,4010
real	3m16.296s,6328000,8010
real	4m55.175s,6328000,12010
real	6m41.896s,6328000,16010
real	7m58.957s,6328000,20010
real	9m34.175s,6328000,24010
real	11m8.804s,6328000,28010
real	12m44.179s,6328000,32010
real	14m17.226s,6328000,36010
real	15m47.664s,6328000,40010
real	17m55.399s,6328000,44010
real	18m50.328s,6328000,48010
real	20m26.789s,6328000,52010
real	21m51.247s,6328000,56010
real	23m21.554s,6328000,60010
real	24m49.809s,6328000,64010
real	26m18.975s,6328000,68010
real	27m48.915s,6328000,72010
real	29m20.401s,6328000,76010
real	30m47.628s,6328000,80010
real	32m19.051s,6328000,84010
real	33m47.511s,6328000,88010
real	35m17.622s,6328000,92010
real	37m9.358s,6328000,96010
real	0m0.416s,6624000,10
real	1m41.925s,6624000,4010
real	3m23.846s,6624000,8010
real	5m3.858s,6624000,12010
real	6m42.478s,6624000,16010
real	8m22.005s,6624000,20010
real	10m1.492s,6624000,24010
real	11m40.672s,6624000,28010
real	13m46.818s,6624000,32010
real	14m54.657s,6624000,36010
real	16m29.116s,6624000,40010
real	18m6.776s,6624000,44010
real	19m40.755s,6624000,48010
real	21m15.070s,6624000,52010
real	22m49.075s,6624000,56010
real	24m22.996s,6624000,60010
real	25m57.107s,6624000,64010
real	27m32.034s,6624000,68010
real	29m5.217s,6624000,72010
real	30m39.318s,6624000,76010
real	32m13.840s,6624000,80010
real	34m37.333s,6624000,84010
